ID,Vacancy_name,Salary,Experience,Company_name,Location
240,"Преподаватель по курсу ""Motion design"" на Cinema 4D",,Опыт 1-3 года,ТОО ITSTEP Academy Almaty,Астана
241,"Менеджер по работе с клиентами в рекламно-производственную фирму ""Calibri""",200 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ИП АСПАНДИЯР,Караганда
242,Маркетолог,400 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Архиформа-эксперт,Алматы
243,Digital маркетолог (работа в офисе),до 700 000 ₸ на руки,Опыт 1-3 года,ТОО Net Light Lab,Алматы
244,Копирайтер,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Marc,Алматы
245,Менеджер по продажам керамогранита/керамической плитки,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Sette,Астана
246,Менеджер по продажам металлической мебели,150 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Афинити,Алматы
247,Менеджер по продажам услуг,100 000 – 700 000 ₸ на руки,Опыт 3-6 лет,ИП БАЛМАТОВФ,Алматы
248,Контент-менеджер/Помощник маркетолога,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Medivide,Алматы
249,Бренд - менеджер,,Опыт 3-6 лет,ТОО Global Wine and Spirits,Алматы
250,Менеджер по продажам (мебель),660 – 1 540 $ на руки,Опыт 1-3 года,Ресторация,Алматы
251,Маркетолог,,Опыт 1-3 года,ТОО PROFUSION PROJECTS,Алматы
252,Видеооператор,от 350 000 ₸ на руки,Опыт 1-3 года,ИП MEIR DESIGN,Астана
253,SMM-менеджер (работа в офисе),до 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Net Light Lab,Алматы
254,Менеджер по продажам мебели,250 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП DN Mebel,Семей
255,Менеджер проектных продаж,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО ДСП Центр,Алматы
256,Редактор витрин,,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
257,Менеджер по маркетингу и рекламе,,Опыт 3-6 лет,ТОО M-eat Franchising KZ,Алматы
258,Руководитель отдела маркетинга,700 000 – 1 500 000 ₸ на руки,Опыт 3-6 лет,ТОО КАРАДА ПРО,Алматы
259,Маркетолог,400 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Центр подготовки (AIPLUS),Алматы
260,SMM-менеджер,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,Leone Zhgun P.A.,Астана
261,SММ менеджер,90 000 – 150 000 ₸ на руки,Опыт 1-3 года,ТОО A-Cosmetics (Asian Cosmetics),Алматы
262,Маркетолог,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Chaikhana NAVAT ( Чайхана НАВАТ),Алматы
263,Визуальный мерчендайзер H&M,,Опыт 1-3 года,ТОО H&M,Актобе
264,Менеджер по продажам,300 000 – 1 000 000 ₸ на руки,Без опыта,ТОО SAMRUK Trade,Алматы
265,Менеджер проекта,300 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Компания Отопительных систем ALSEIT,Астана
266,Маркетолог,500 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО AstAvto,Астана
267,Проектный менеджер PM (сфера интернет маркетинг),250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО Net Light Lab,Алматы
268,SMM-специалист / Контент-мейкер (частичная занятость),150 000 – 170 000 ₸ на руки,Опыт 1-3 года,ТОО Кухни Модуль,Астана
269,SMM-менеджер,от 170 000 ₸ на руки,Без опыта,ТОО ALFRED EDUCATION GROUP,Астана
270,Маркетолог,400 000 – 400 000 ₸ на руки,Без опыта,ТОО Завод Агротех,Алматы
271,Преподаватель по 3D - визуализации в онлайн школу,от 150 000 ₽ на руки,Опыт 1-3 года,ИП Алексеева Кристина Сергеевна,Алматы
272,SMM-менеджер,от 250 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Marc,Алматы
273,SMM-менеджер,500 000 – 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО КАРАДА ПРО,Алматы
274,Руководитель отдела продаж,от 1 000 000 ₸ до вычета налогов,Опыт более 6 лет,ИП Lamper,Алматы
275,Менеджер по работе с клиентами,300 000 – 750 000 ₸ на руки,Опыт 3-6 лет,ТОО V.T.O Creative&Marketing Laboratory,Алматы
276,SMМ/Мобилограф,,Опыт 1-3 года,ТОО PMC Intellect,Астана
277,SMM-менеджер (в офис),,Опыт 1-3 года,ТОО TS Property Management,Алматы
278,Level Design Director,,Опыт более 6 лет,ТОО G5EN KAZ,Астана
279,Маркетолог,400 000 – 450 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО LuxEst,Алматы
280,SMM-менеджер,,Опыт 1-3 года,ТОО Freedom Media,Алматы
281,Маркетолог (Fashion Retail),,Опыт более 6 лет,ТОО Admix Sport (Адмикс спорт),Алматы
282,SMM-менеджер,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Sabaq.online,Астана
283,Senior Маркетолог,600 000 – 1 000 000 ₸ до вычета налогов,Опыт 1-3 года,ИП aoe.kz,Алматы
284,Менеджер по работе с маркетплейсами,300 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Uni Design (Юни Дизайн),Алматы
285,Печатник в производстве выпускных лент,200 000 – 250 000 ₸ на руки,Без опыта,Alem-Design,Астана
286,Руководитель отдела маркетинга,от 800 000 ₸ на руки,Опыт 3-6 лет,ТОО Respect Retail Group,Алматы
287,Таргетолог VK Ads,40 000 – 70 000 ₽ до вычета налогов,Опыт 1-3 года,ИП Табакаев Иван Сергеевич,Алматы
288,Контент-менеджер - копирайтер,,Опыт 3-6 лет,Фонд Общественный фонд «NNEF»,Алматы
289,Менеджер маркетплейсов,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Fibonacci Almaty,Астана
290,Media Buyer/Арбитражник/Traffic Manager,90 000 – 500 000 ₽ на руки,Опыт 1-3 года,Кушнер Олег Сергеевич,Алматы
291,Менеджер по продажам,400 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,"ТОО Мир Паркета (BAU Group, ТОО)",Астана
292,2D Character Artist (Hidden objects project),,Опыт 3-6 лет,ТОО G5EN KAZ,Астана
293,Руководитель отдела продаж (Премиум-сегмент мебели),800 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО Pomo Design Center,Алматы
294,SMM-менеджер,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП Ильизов,Алматы
295,SMM специалист,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО BW&Grafen,Алматы
296,SMM специалист,300 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО BW&Grafen,Алматы
297,SMM-менеджер,,Опыт 3-6 лет,ТОО Musan Group,Астана
298,Менеджер маркетплейсов,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,ИП Fibonacci Almaty,Алматы
299,SMM manager,,Опыт 3-6 лет,ТОО Vostok Media Kazakhstan,Алматы
300,2D Character Artist (Hidden objects project),,Опыт 3-6 лет,ТОО G5EN KAZ,Алматы
301,СММ - менеджер,,Опыт 1-3 года,ТОО ПКФ Атриум,Павлодар
302,SMM-менеджер,200 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Кенже,Алматы
303,Маркетолог в IT-компанию ТОО MacDent,500 000 – 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО MacDent,Астана
304,"Руководитель по маркетингу и продвижению ""Центра красок №1"" (розничная сеть).",800 000 – 1 000 000 ₸ на руки,Опыт более 6 лет,ТОО SAMRUK Trade,Алматы
305,"Менеджер по продажам строительных материалов, B2B",500 000 – 1 600 000 ₸ на руки,Опыт 1-3 года,ТОО CLC Company,Астана
306,Дизайнер кухонь (со знанием казахского языка),90 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Golden vein,Караганда
307,"Media Buyer / Таргетолог FB, Instagram",300 – 500 $ на руки,Опыт 3-6 лет,ТОО Метако ПФ,Алматы
308,Менеджер по продажам/ продавец консультант,500 000 – 1 200 000 ₸ до вычета налогов,Опыт 1-3 года,ИП PROFIL-DOORS.KZ,Алматы
309,VP of Product,,Опыт более 6 лет,ТОО G5EN KAZ,Астана
310,Маркетолог / Менеджер по омниканальному маркетингу,400 000 – 740 000 ₸ на руки,Опыт 1-3 года,ТОО Adam Smith Eurasia (Адам Смит Евразия),Алматы
311,Швея в производство,175 000 – 250 000 ₸ до вычета налогов,Без опыта,Alem-Design,Астана
312,Менеджер по продажам,276 000 – 464 000 ₸ на руки,Опыт 1-3 года,ООО Салон Атмосфера,Алматы
313,Менеджер по продажам отделочно-строительных материалов сектора В2В,от 200 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Evolution Technologies,Алматы
314,Менеджер по продажам,150 000 – 800 000 ₸ до вычета налогов,Без опыта,ТОО 2GIS Aktobe,Актобе
315,Интернет-маркетолог,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Монста,Алматы
316,Product manager,,Опыт 1-3 года,ТОО AVIATA.KZ,Алматы
317,Менеджер по продажам в торговом зале,200 000 – 800 000 ₸ на руки,Без опыта,ТОО SAMRUK Trade,Астана
318,Online Manager (Deutsche Sprache),,Без опыта,ИП Зенюк Каролина Николаевна,Алматы
319,SMM-менеджер,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Golden Bridge Partners,Алматы
320,Менеджер по продажам,200 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО Z-STONE,Астана
321,Product Marketing Manager,,Опыт 1-3 года,АО Jusan Invest,Алматы
322,Project Manager (IT/Telecom/VAS),,Опыт 1-3 года,ТОО Центр Мобильной Идентификации,Алматы
323,Менеджер по продажам в шоурум все для ремонта и дизайна,250 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП ЕРГАЛИЕВ Н. И.,Алматы
324,Учитель информатики и робототехники,,Опыт 1-3 года,ТОО CodiPlay,Алматы
325,Помощник/ассистент руководителя,250 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Stool.kz,Астана
326,Менеджер по работе с партнёрами (B2B продажи),350 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО SAMRUK Trade,Алматы
327,Junior-таргетолог,от 150 000 ₸ на руки,Без опыта,ТОО ABIS Investments,Алматы
328,Design System Designer,,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
329,Руководитель производства,350 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Усманов А.Б,Семей
330,Менеджер по продажам,от 250 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО MEGA-AGAT,Шымкент
331,Технолог,150 000 – 350 000 ₸ на руки,Без опыта,ТОО Mega SMART,Шымкент
332,PROJECT/PRODUCT MANAGER,,Опыт 1-3 года,ТОО G5EN KAZ,Астана
333,PROJECT/PRODUCT MANAGER,,Опыт 1-3 года,ТОО G5EN KAZ,Алматы
334,Digital (Performance) маркетолог,,Опыт 3-6 лет,ТОО Sortex Techno,Алматы
335,Менеджер по работе с клиентами и партнерами,300 000 – 700 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Uni Design (Юни Дизайн),Алматы
336,Chief Marketing Officer,,Опыт 3-6 лет,ИП MEIR DESIGN,Алматы
337,Видеограф,,Опыт 3-6 лет,Genesis Group AG,Алматы
338,System Architect,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
339,Frontend разработчик React,,Опыт 3-6 лет,ТОО Neocode,Алматы
340,SEO-специалист,от 150 000 ₽ на руки,Опыт 1-3 года,Bright Rich | CORFAC International,Алматы
341,Менеджер-консультант по продажам в ТД Армада,300 000 – 1 500 000 ₸ на руки,Без опыта,ТОО ABIS Investments,Алматы
342,Менеджер проекта IT/системный аналитик,300 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО Mybuh.kz,Алматы
343,Аналитик,500 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ИП MEIR DESIGN,Астана
344,Corporate Communication and marketing specialist,,Опыт 3-6 лет,ТОО Globalink,Алматы
345,IT Проектный Менеджер,от 500 000 ₸ на руки,Опыт 3-6 лет,ТОО AG TECH,Астана
346,Mobile QA Engineer,650 000 – 1 200 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
347,Ведущий Архитектор,от 400 000 ₸ на руки,Опыт более 6 лет,ТОО BASIRE DESIGN GROUP,Алматы
348,Head of content development (online learning platform)/руководитель отдела,,Опыт более 6 лет,ТОО BeyimTech,Астана
349,Менеджер по специальным проектам и торговому маркетингу,,Опыт 3-6 лет,"ТОО 31 канал, ТРК",Алматы
350,Middle UX/UI дизайнер,,Опыт 1-3 года,АО Микрофинансовая организация KMF(КМФ),Алматы
351,Technical SEO Specialist,,Опыт 3-6 лет,ТОО Autodoc Group (Автодок Казахстан),Астана
352,React Front-end Senior Developer,,Опыт 3-6 лет,Itransition,Астана
353,Графический дизайнер-печатник (рекламно-производственное оборудование),от 200 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Зайнахунова,Алматы
354,Technical SEO Specialist,,Опыт 3-6 лет,ТОО Autodoc Group (Автодок Казахстан),Алматы
355,Bellboy / Посыльный,,Без опыта,ТОО Sheraton Astana Hotel,Астана
356,Менеджер по подбору персонала,200 000 – 300 000 ₸ на руки,Без опыта,ТОО МК Белый Куб,Алматы
357,Менеджер по продукту / Product manager,,Опыт 3-6 лет,ТОО ТопМед,Алматы
358,Сервисный инженер,400 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО TapTatti Retail,Астана
359,Агент по недвижимости,500 000 – 1 300 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
360,Cloud Fulfillment Business Analyst,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
361,Flutter разработчика,до 500 000 ₸ на руки,Опыт 1-3 года,ТОО Lead Partners,Алматы
362,Архитектор кибербезопасности,,Опыт 3-6 лет,"Beeline, ТМ",Алматы
363,Project Manager,,Опыт более 6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
364,Product Owner 1C:Enterprise,,Опыт 3-6 лет,ТОО Autodoc Group (Автодок Казахстан),Алматы
365,Инженер-схемотехник,,Опыт 3-6 лет,ТОО WSE,Астана
366,QA-инженер,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО Bilim Land (Bilim Media Group),Алматы
367,Бизнес/системный аналитик,,Опыт 1-3 года,ТОО Platonus,Астана
368,Таргетолог,от 200 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Ulttyq Business & Engineering School,Астана
369,Специалист в Отдел внедрения инноваций,250 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МФО Арнур Кредит,Шымкент
370,"Веб разработчик Full Stack, Front / Back",,Опыт 1-3 года,ТОО KazInSys,Астана
371,Senior QA Engineer,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
372,Frontend-разработчик,200 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО FORYOU,Алматы
373,Corporate Sales Coordinator,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО ТМ Ramada by Wyndham Almaty (SALEM Hotel Management),Алматы
374,Customer Development Lead,,Опыт 1-3 года,"Марс, Wrigley",Астана
375,Client Relationship / Sales Manager,от 700 € на руки,Опыт 1-3 года,El Kupi,Астана
376,Заведующий отделом H&M,,Опыт 1-3 года,ТОО H&M,Актобе
377,Инженер ПТО,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Pomo Design Center,Алматы
378,Менеджер по подбору персонала/Рекрутер,200 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,Alem-Design,Астана
379,PHP/Laravel Fullstack разработчик,до 500 000 ₸ на руки,Опыт 1-3 года,ТОО Lead Partners,Алматы
380,Planning Engineer,,Опыт 3-6 лет,ТОО FSSA,Актау
381,System Analyst,,Опыт 3-6 лет,Andersen,Алматы
382,Business Analyst ERP,,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
383,"Principal Software Engineer Full Stack C#, JavaScript – AP Essentials project (to Montenegro)",,Опыт более 6 лет,Tungsten Montenegro DOO Podgorica,Астана
384,Senior QA Automation Engineer,,Опыт более 6 лет,ЧК ITS PARTNER LTD.,Алматы
385,Финансовый аналитик,,Опыт 3-6 лет,ИП MEIR DESIGN,Алматы
386,Грузчик,от 270 000 ₸ на руки,Опыт 1-3 года,ТОО MEGA-AGAT,Алматы
387,BI Developer,,Опыт 1-3 года,ТОО Autodoc Group (Автодок Казахстан),Алматы
388,Creative Producer в международный HealthTech,,Опыт 1-3 года,Дартс рекрутинг сервисез,Алматы
389,CRM Business Analyst,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
390,Senior IT Specialist,,Опыт 3-6 лет,"Haileybury Astana School, НАО",Астана
391,Cloud Engineer,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
392,System Architect,,Опыт более 6 лет,Quadcode,Астана
393,Business Analyst ERP (финансовый стрим),,Опыт 1-3 года,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
394,Dynamics 365 Field Service Cloud Solution Architect,,Опыт 3-6 лет,Itransition,Астана
395,Senior Node.js разработчик,,Опыт 3-6 лет,ТОО Musan Group,Астана
396,Эколог,от 370 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ЭКОЭКСПЕРТ,Караганда
397,Learning and Development Specialist,,Опыт 3-6 лет,ТОО KPMG,Алматы
398,Middle/Senior DevOps-инженер,600 000 – 900 000 ₸ на руки,Опыт 3-6 лет,ТОО NTS design,Астана
399,Middle Python Developer,,Опыт 3-6 лет,ТОО AVIATA.KZ,Алматы
400,Sr QA (manual and auto),,Опыт более 6 лет,ООО Kanda CA,Алматы
401,Senior Cloud SRE,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
402,Преподаватель по казахскому языку,,Опыт 3-6 лет,KIMEP,Алматы
403,Frontend-разработчик,700 000 – 1 300 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
404,Разработчик цифровых решений (.NET),,Опыт 3-6 лет,"AIR ASTANA, АО",Алматы
405,Cloud Platform Lead,,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
406,Release Manager (Customer Assurance),,Опыт 3-6 лет,ТОО Неткрэкер Текнолоджи Казахстан,Алматы
407,Senior Kotlin & Java Developer,,Опыт 3-6 лет,ТОО 5 LAB(ФАЙВ ЛАБ),Алматы
408,"Corporate Government Affairs Manager, Eurasia (Maternity Leave position)",,Опыт 3-6 лет,ТОО Mondelez Kazakhstan LLP,Алматы
409,Lead Mobile Developer (iOS/Swift),,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
410,Java-разработчик Middle+,800 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО TRUE IT,Алматы
411,Regional Service Centers Operations Manager Asia Cluster,,Без опыта,ТОО FLSmidth (ФЛСмидс),Караганда
412,Менеджер по кассовым операциям H&M,,Опыт 1-3 года,ТОО H&M,Актобе
413,Dynamics 365 Field Service Technical Support (Developer),,Опыт 3-6 лет,Itransition,Астана
414,Lead Mobile Developer (Android /Kotlin),,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
415,Эксперт по поддержке CRM & BI,,Опыт 3-6 лет,Bayer,Алматы
416,Senior python developer,,Опыт более 6 лет,ЧК ITS PARTNER LTD.,Алматы
417,Senior 1C Developer,,Опыт 3-6 лет,ТОО KPMG,Алматы
418,Head of Hydrogeology and Hydrodynamic Modeling Department,,Опыт 3-6 лет,СП КАТКО,Шымкент
419,Java Sustaining Engineer (Java FX),,Опыт 3-6 лет,ТОО БЭЛЛ ЛАБС (BELLSOFT),Алматы
420,Business Development Manager / Менеджер по развитию бизнеса,,Опыт 1-3 года,Go Ahead,Алматы
421,Ruby on Rails Senior Developer,,Опыт 3-6 лет,Itransition,Алматы
422,Инженер-эколог (проектирование),,Опыт более 6 лет,ТОО KAZ Design & Development Group LTD,Алматы
423,Recriutment Manager,,Опыт 3-6 лет,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
424,Senior Back-End Разработчик (Golang),,Опыт 3-6 лет,ТОО Prime Source,Алматы
425,Internal Control Specialist,,Опыт 3-6 лет,"Казахстанская Иджара Компания, АО",Алматы
426,Golang Developer,,Опыт 3-6 лет,Andersen,Алматы
427,Senior Relationship Manager - Corporate Banking Department (Foreign Global Bank),,Опыт более 6 лет,АО Торгово-промышленный Банк Китая в городе Алматы ICBC,Алматы
428,Lead Process Engineer - Sulphur Recovery,,Опыт более 6 лет,ТОО FSSA,Атырау
429,Lead Go Developer,,Опыт 3-6 лет,Andersen,Алматы
430,Мобильный Разработчик по цифровым решениям,,Опыт 1-3 года,"AIR ASTANA, АО",Алматы
431,SAP HCM Payroll Consultant,,Опыт 3-6 лет,LeverX,Астана
432,SAP BTP Consultant,,Опыт 3-6 лет,LeverX,Астана
433,Business analyst (бизнес-аналитик),,Опыт 3-6 лет,ООО ЕТС ИНТЕРНЕЙШНЛ,Астана
434,Менеджер по продажам,200 000 – 200 000 ₸ на руки,Опыт 3-6 лет,ТОО Prestige Trade,Шымкент
435,Trade Specialist,,Опыт более 6 лет,Deloitte DKU,Астана
436,Trade Specialist,,Опыт более 6 лет,Deloitte DKU,Алматы
437,2D Principal Environment Artist,,Опыт более 6 лет,ТОО G5EN KAZ,Астана
438,2D Principal Environment Artist,,Опыт более 6 лет,ТОО G5EN KAZ,Алматы
439,Senior Project buyer,,Опыт более 6 лет,ТОО ДСТ ИНЖИНИРИНГ,Астана
440,SMM маркетолог/Ассистент маркетолога,150 000 – 150 000 ₸ на руки,Без опыта,ТОО Best Food Astana,Косшы
441,Senior Civil Structural Engineer,,Опыт 3-6 лет,ТОО Газстройпроект,Аксай (Казахстан)
442,Сборщик-установщик кухонных гарнитуров,от 250 000 ₸ на руки,Опыт 3-6 лет,"ТОО Дельта Капитал, ТОО",Уральск
443,Продавец-дизайнер,170 000 – 220 000 ₸ на руки,Опыт 1-3 года,ИП Магазин Plast (ИП Учайкин),Петропавловск
444,Инженер-программист,380 000 – 800 000 ₸ на руки,Опыт 3-6 лет,ТОО АЛМАТЫЭНЕРГОСЕРВИС,Алматы
445,.Net Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Кызылорда
446,Evaluation & Training Specialist,,Опыт 1-3 года,ТОО KT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),Алматы
447,Motion Designer,,Без опыта,Mechta.kz TM ( ТОО Мечта Маркет ),Астана
448,.Net Trainee,,Без опыта,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Караганда
449,Agile Project Manager,,Опыт 3-6 лет,ТОО DAR tech,Алматы
450,Manager to Risk Assurance (Broader Assurance Services),,Опыт 3-6 лет,PricewaterhouseCoopers,Алматы
451,"Manager (Supply Chain), Digital CFO group, Management Consulting",,Опыт 3-6 лет,ТОО KPMG,Астана
452,"Manager (Supply Chain), Digital CFO group, Management Consulting",,Опыт 3-6 лет,ТОО KPMG,Алматы
453,Building & Infrastructure Sales Executive,,Опыт 3-6 лет,ТОО Бюро Веритас Казахстан Индастриал Сервисез,Алматы
454,Game Producer,,Опыт 1-3 года,ТОО G5EN KAZ,Астана
455,Визуальный мерчендайзер H&M,,Опыт 1-3 года,ТОО H&M,Астана
456,Визуальный мерчендайзер H&M,,Опыт 1-3 года,ТОО H&M,Алматы
457,Младший бренд - менеджер,,Опыт 3-6 лет,ЧК BI Development Ltd.,Атырау
458,Контент-менеджер телеграм-каналов,,Без опыта,Ottone Media Ads. Ltd,Алматы
459,Уборщица / Уборщик,от 200 000 ₸ на руки,Без опыта,ИП MEIR DESIGN,Астана
460,Архитектор-визуализатор,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО BASIRE DESIGN GROUP,Алматы
461,"Lead Client Developer (SmartTV, JS)",,Опыт 3-6 лет,ТОО ТОР-МЕДИА,Алматы
462,VoIP Engineer,,Опыт 3-6 лет,International CPaaS Provider,Алматы
463,Менеджер по продажам,400 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,"ТОО Мир Паркета (BAU Group, ТОО)",Алматы
464,Менеджер по продажам / Менеджер проекта,от 265 000 ₸ до вычета налогов,Опыт 3-6 лет,ООО Ортграф Контракт,Астана
465,"Преподаватель по курсу ""Motion design""",,Опыт 1-3 года,ТОО ITSTEP Academy Almaty,Павлодар
466,UX/UI-дизайнер,,Опыт 3-6 лет,ТОО Khan Group,Алматы
467,Vue Front-end Senior Developer,,Опыт 3-6 лет,Itransition,Астана
468,Data Analyst,,Опыт 3-6 лет,Andersen,Астана
469,Senior Web Python Cloud Engineer,,Опыт 3-6 лет,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Караганда
470,Frontend-разработчик Angular (middle-senior) Java,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО KazGeoPro (КазГеоПро),Астана
471,"Заведующий отделом H&M (ТРЦ ""Батыр Молл"")",,Опыт 1-3 года,ТОО H&M,Павлодар
472,"Manager (System Administrator), Infrastructure and Services, Information Technology Department",,Опыт 1-3 года,АО Al Hilal Банк,Алматы
473,Data Analyst,,Опыт 3-6 лет,Andersen,Алматы
474,RA Specialist,,Опыт 1-3 года,ТОО FSSA,Актау
475,Sound Designer,,Опыт 3-6 лет,ТОО MYTONA KZ,Алматы
476,Data Engineer,,Опыт 3-6 лет,Andersen,Астана
477,Арт-менеджер / Арт директор,250 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО La Ditta,Алматы
478,.NET developer,,Опыт 1-3 года,АО Народный банк Казахстана,Алматы
479,ITM ERP Business Lead,,Опыт более 6 лет,ТОО Orion Group KZ,Атырау
480,Lawyer (IP Manager),,Опыт 3-6 лет,Santo member of Polpharma Group,Алматы
481,Business Central Customization Engineer,,Опыт 3-6 лет,Itransition,Астана
482,Data Engineer,,Опыт 3-6 лет,Andersen,Алматы
483,Организатор хакатонов,от 900 000 ₸ на руки,Опыт 1-3 года,ООО Физтех Дженезис,Астана
484,Sales Systems Leader (IT PM),,Опыт 3-6 лет,"Марс, Wrigley",Алматы
485,Маркетолог Beefeater+Ketchup,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО SG Restaurants (CHEchil),Алматы
486,Контент-маркетолог,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП MND group,Астана
487,Руководитель проектов ( менеджер проектов),500 000 – 800 000 ₸ на руки,Опыт 1-3 года,ИП HR group,Алматы
488,Менеджер по продажам напольных покрытий,150 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО АВС Capital Company,Астана
489,SMM - специалист,от 500 000 ₸ на руки,Опыт 1-3 года,ИП Estetika,Алматы
490,Таргетолог,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП MediaPeace,Алматы
491,Трафик-менеджер,от 100 000 ₽ на руки,Опыт 1-3 года,Арканит,Алматы
492,SMM Manager в международный HealthTech,,Опыт 1-3 года,Дартс рекрутинг сервисез,Астана
493,Product manager,,Опыт 1-3 года,ТОО Halyk Finservice,Алматы
494,Medical Advisor,,Опыт 3-6 лет,"“Novartis Pharma Services AG”, филиал в Республике Казахстан",Алматы
495,Менеджер по продажам,300 000 – 600 000 ₸ до вычета налогов,Опыт 1-3 года,ИП DOLIA DESIGN,Алматы
496,Frontend-разработчик Middle+ (Vue),от 150 000 ₽ на руки,Опыт 3-6 лет,ООО ЭИР Продакшн,Алматы
