ID,Vacancy_name,Salary,Experience,Company_name,Location
239,Маркетолог в ресторан,,Опыт 3-6 лет,ТОО MEGARESTORAN,Астана
240,Интернет-маркетолог (контекстная реклама),,Опыт 1-3 года,ИП HR Solutions (ТМ Белый Ветер KZ),Астана
241,Маркетолог В дилерский центр с брендом AITO (Электрокары Huawei),до 800 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Вираж,Алматы
242,Direct-маркетолог,200 000 – 400 000 ₸ на руки,Опыт 1-3 года,АО Kolesa (АО Колеса),Алматы
243,Менеджер по маркетингу,,Опыт 1-3 года,ТОО DAFAS,Караганда
244,Руководитель отдела маркетинга,до 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО JD GROUP,Алматы
245,Digital маркетолог,,Опыт 3-6 лет,ТОО DAMU LOGISTICS,Алматы
246,Digital - маркетолог в офис,,Опыт 1-3 года,"ТОО Мир Паркета (BAU Group, ТОО)",Алматы
247,Продуктовый маркетолог,,Опыт 3-6 лет,"DODO BRANDS (Dodo Pizza, Drinkit)",Алматы
248,Маркетинг менеджер,,Опыт 3-6 лет,ТОО АНКОР Центральная Азия,Алматы
249,Менеджер по маркетингу,750 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ИП InnGress,Алматы
250,Трейд-маркетолог,,Опыт 1-3 года,"Евразиан Фудс Корпорэйшн, АО",Алматы
251,Менеджер по маркетингу,,Опыт 1-3 года,ORAC,Алматы
252,"Маркетолог ""КДЛ ОЛИМП Караганда""",,Без опыта,ТОО КДЛ ОЛИМП (ТОО Мырза-Хан),Караганда
253,IT Маркетолог,,Опыт 1-3 года,ООО LIDER TEAM,Астана
254,Маркетолог / Бренд-менеджер в ресторанный холдинг Sun Group,350 000 – 800 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО РестоГруп,Алматы
255,Старший маркетолог,,Опыт 3-6 лет,DIS Group,Алматы
256,Менеджер по маркетингу,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Вичунай-Казахстан,Алматы
257,Менеджер по маркетингу и рекламе,500 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО PULSE AUTO,Алматы
258,Менеджер по маркетингу,до 500 000 ₸ на руки,Опыт 1-3 года,ТОО ИТ-ГРАД,Алматы
259,Маркетолог в интернет-магазин,,Опыт 3-6 лет,ТОО Жеті Аспан,Астана
260,Менеджер по маркетингу и PR,500 000 – 800 000 ₸ на руки,Опыт 1-3 года,ТОО IntellAction (ИНСАЙТ-М),Алматы
261,Маркетолог-аналитик,,Опыт 3-6 лет,ТОО KAZTOUR,Алматы
262,Менеджер по маркетингу,,Опыт 1-3 года,ТОО Дудар,Алматы
263,Маркетолог,,Опыт 3-6 лет,"ТОО Home Mart (EurasiaRed, ТМ)",Алматы
264,Менеджер по маркетингу,до 700 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Mycar Astana,Астана
265,Креативный маркетолог,,Опыт 1-3 года,ИП HR Solutions (ТМ Белый Ветер KZ),Астана
266,Маркетолог / SMM специалист,,Опыт 1-3 года,ТОО IMATUM,Алматы
267,Менеджер по маркетингу,200 000 – 400 000 ₸ до вычета налогов,Без опыта,ТОО 1С-Рейтинг,Усть-Каменогорск
268,Менеджер по трейд маркетингу,,Опыт 1-3 года,ТОО Elite Business Group,Алматы
269,Менеджер по маркетингу,,Опыт 3-6 лет,Яндекс,Алматы
270,Менеджер по маркетингу и рекламе,,Без опыта,АО Bereke Bank,Алматы
271,Бренд-менеджер,от 500 000 ₸ на руки,Опыт 1-3 года,ТОО Дудар,Алматы
272,Заместитель Менеджера по маркетингу,,Опыт 3-6 лет,Филиал частной компании Aktau Tоurism City Ltd. в городе Актау,Актау
273,SMM-менеджер / маркетолог,от 150 000 ₸ на руки,Опыт 1-3 года,ИП Омарова Д. Б.,Семей
274,Контент-менеджер/SMM-специалист,250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО UmallGroup,Алматы
275,Аналитик рынков IT / Маркетолог,,Опыт 3-6 лет,ТОО AdvantiX group,Алматы
276,SMM-менеджер,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО TOP cars kz,Алматы
277,CRM-менеджер / e-mail маркетолог (iGaming),,Опыт 1-3 года,ИП Штергер Евгений Владимирович,Алматы
278,Смм менеджер,до 450 000 ₸ на руки,Опыт 3-6 лет,ИП Adore Beauty,Астана
279,SMM менеджер,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Neptune Sanitary Ware,Алматы
280,Контент-менеджер/SMM-специалист с возможностью стать руководителем всего за год,,Опыт 1-3 года,ИП Амраев Р.Р,Алматы
281,Менеджер отдела маркетинга (изготовление маркетинговой продукции),150 000 – 250 000 ₸ на руки,Без опыта,ТОО Mega SMART,Шымкент
282,Специалист по маркетингу и сбыту,320 000 – 330 000 ₸ на руки,Опыт 1-3 года,АО Каражыра,Семей
283,Senior Marketing Manager (EdTech),,Опыт 3-6 лет,ТОО inDrive,Алматы
284,SMM-менеджер (гибкий график работы),от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Микрофинансовая организация «R-Finance»,Астана
285,Менеджер по работе с блогерами (Корея/Япония),,Без опыта,Beauty Sleep,Алматы
286,Digital performance manager,,Опыт 3-6 лет,De'Longhi,Алматы
287,SMM-менеджер / контент-мейкер,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО MIA Kazakhstan,Алматы
288,Управляющий директор сервисного Digital-агентства (в рамках группы компаний).,от 1 200 000 ₸ на руки,Опыт более 6 лет,ТОО SAMRUK Trade,Алматы
289,Контент-мейкер / SMM-специалист,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Триллионер Ломбард,Алматы
290,Продакт-менеджер,,Опыт 1-3 года,ТОО Osstem Implant,Алматы
291,"Trade Marketing Specialist, Channels & Activation (E-commerce, HoReCa, Pharma)",,Опыт 1-3 года,ТОО Аидиес Боржоми Казахстан,Алматы
292,Менеджер по партнерским программам,до 300 000 ₸ на руки,Без опыта,ТОО МФО Credit365 Kazakhstan (Кредит 365 Казахстан),Алматы
293,Копирайтер,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Marc,Алматы
294,Контент-менеджер/сторисмейкер,от 180 000 ₸ на руки,Опыт 3-6 лет,ИП Жакып Н.Э,Актобе
295,Corporate Communication and marketing specialist,,Опыт 3-6 лет,ТОО Globalink,Алматы
296,Локальный менеджер по маркетингу,,Опыт 3-6 лет,ТОО RG Brands Kazakhstan,Алматы
297,Специалист по маркетингу и наружной рекламе,,Опыт 3-6 лет,METRO Cash&Carry (Kazakhstan),Алматы
298,Модель для съемок в видео,,Без опыта,ТОО Neptune Sanitary Ware,Алматы
299,Менеджер по развитию бизнеса,,Опыт 1-3 года,ООО Оптимакрос,Алматы
300,Графический дизайнер,от 180 000 ₸ на руки,Опыт 1-3 года,ТОО IT Analytics,Караганда
301,Директор по продуктам/СPO,,Опыт 3-6 лет,EduPlat LTD,Алматы
302,Менеджер по продажам,250 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП Стороженко М.И.,Алматы
303,Ассистент регионального отдела,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Масло-Дел,Алматы
304,Бизнес Ассистент,150 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Kubayev Capital,Алматы
305,Email Маркетолог (со знанием английского языка),от 500 $ до вычета налогов,Опыт 1-3 года,Link Market,Караганда
306,Видеограф-фотограф.,от 200 000 ₸ на руки,Опыт 1-3 года,ИП Omir,Актау
307,Видеограф,,Опыт 1-3 года,ТОО BAAS GROUP,Алматы
308,Мобилограф / видеограф,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Автоцентр Бахус,Караганда
309,Помощник менеджера маркетплейсов,130 000 – 180 000 ₸ на руки,Без опыта,ИП Коциенко Екатерина Викторовна,Семей
310,Бизнес-ассистент,от 200 000 ₸ на руки,Опыт 1-3 года,ИП МҰРАТҚЫЗЫ,Астана
311,Менеджер по продажам,745 000 – 1 215 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Positive gc (Pozitiv),Астана
312,Account Manager,,Опыт более 6 лет,ТОО Amway Central Asia,Алматы
313,Видеомонтажер (editor),250 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Центурион Филмз,Алматы
314,Менеджер по продажам в Pozitiv,210 500 – 1 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Positive gc (Pozitiv),Астана
315,Менеджер по недвижимости,500 000 – 900 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
316,Nail - мастер/мастер ногтевого сервиса,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Империя красоты Анели,Алматы
317,Агент по недвижимости,500 000 – 1 300 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
318,Creative Motion Designer,,Без опыта,ЧК ZIMRAN LTD.,Алматы
319,Риелтор,500 000 – 1 000 000 ₸ до вычета налогов,Без опыта,ИП ЮГ-НЕДВИЖИМОСТЬ,Тараз
320,Менеджер по продажам в торговом зале,200 000 – 800 000 ₸ на руки,Без опыта,ТОО SAMRUK Trade,Астана
321,Главный менеджер Управления информационно-сводной работы,,Опыт 3-6 лет,АО Банк Развития Казахстана,Астана
322,Менеджер по продажам металлопроката,300 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО АТЛАНТ Snab City,Алматы
323,Quality Manager,,Опыт 3-6 лет,ТОО Sheraton Astana Hotel,Астана
324,Начинающий агент по недвижимости,300 000 – 1 500 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Астана
325,Начинающий агент по недвижимости,300 000 – 1 000 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Караганда
326,Менеджер по работе с ключевыми клиентами cloud,,Опыт 3-6 лет,ТОО ИТ-ГРАД,Алматы
327,Мерчендайзер,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Управляющая компания Шаңырақ,Астана
328,Администратор медицинского центра,от 220 000 ₸ на руки,Опыт 1-3 года,ТОО Московский центр клеточных технологий,Алматы
329,Эколог,от 370 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ЭКОЭКСПЕРТ,Караганда
330,Моушн дизайнер,,Опыт 1-3 года,ТОО Salem social media,Алматы
331,Начинающий агент по недвижимости (с проживанием в Майкудуке),300 000 – 1 000 000 ₸ на руки,Без опыта,ТОО ЦАН РИЭЛТ,Караганда
332,Мобилограф,,Опыт 1-3 года,ИП БИРИМТАЕВА А.Б.,Шымкент
333,Business analyst (бизнес-аналитик),,Опыт 3-6 лет,ООО ЕТС ИНТЕРНЕЙШНЛ,Астана
334,Удаленный менеджер по продажам в маркетинговое агентство (г. Алмата),250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Стороженко М.И.,Астана
335,System Architect,,Опыт более 6 лет,Quadcode,Астана
336,Solution manager,,Опыт 3-6 лет,ТОО Хуавей Текнолоджиз Казахстан,Алматы
337,Специалист отдела маркетинга,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Alem Agro Holding (АлемАгро Холдинг),Алматы
338,UCCA Regional Sales Manager,,Опыт более 6 лет,ТОО АНКОР Центральная Азия,Алматы
339,Специалист по маркетингу и развитию бренда,,Опыт 1-3 года,"AIR ASTANA, АО",Алматы
340,Контент-менеджер,200 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Қадырова З.А (Компания MEBEL MARKET),Астана
341,Trade Marketing Specialist,,Опыт 1-3 года,АО ИП Эфес Казахстан,Алматы
342,Графический дизайнер,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО TruckMotors,Алматы
343,Data Marketing Manager / Маркетолог по анализу данных о потребителях,от 950 000 ₸ до вычета налогов,Опыт 1-3 года,"«Procter & Gamble», Молодой специалист",Алматы
344,SMM-менеджер,180 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП LABmarketing,Астана
345,Коммерческий Директор по Маркетингу,500 000 – 800 000 ₸ на руки,Опыт более 6 лет,ТОО Сеть магазинов GAISSINA,Алматы
346,Менеджер по маркетингу розничных продуктов банка,,Опыт 3-6 лет,АО Home Credit Bank,Алматы
347,Копирайтер,до 130 000 ₸ на руки,Без опыта,ТОО Edukey.kz,Тараз
348,Trade Marketing Specialist / Trade Marketing Executive,,Опыт 3-6 лет,ТОО Филип Моррис Казахстан,Алматы
349,Маркетолог / проектный менеджер со знанием английского языка,от 120 000 ₽ на руки,Опыт 1-3 года,Энергия Бизнеса,Алматы
350,Специалист по планированию и анализу (demand planner),,Опыт 1-3 года,SPLAT,Алматы
351,Менеджер по продажам,до 1 000 $ на руки,Опыт 1-3 года,Palme School inc,Астана
352,Аналитик рынков IT / Маркетолог,,Опыт 3-6 лет,ТОО AdvantiX group,Астана
353,Специалист по маркетингу. Отдел стратегических планирования и анализа,267 000 – 267 000 ₸ до вычета налогов,Опыт 1-3 года,АО Казахтелеком,Алматы
354,Influencer Marketing Manager / Менеджер по работе блогерами,,Без опыта,Go Ahead,Алматы
355,Специалист по маркетингу. Отдел стратегических планирования и анализа,267 000 – 267 000 ₸ до вычета налогов,Опыт 1-3 года,АО Казахтелеком,Семей
356,Product manager (E-commerce),,Опыт 3-6 лет,АО TECHNODOM Operator (Технодом Оператор),Алматы
357,Копирайтер,,Без опыта,ИП HR Solutions (ТМ Белый Ветер KZ),Астана
358,Удаленный менеджер по продажам в маркетинговое агентство (г. Алмата),250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ИП Стороженко М.И.,Шымкент
359,Видеограф,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП aoe.kz,Алматы
360,SMM-менеджер,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ACTIVITY PARK,Астана
361,Marketing Manager,,Опыт 3-6 лет,Учреждение SDU University,Алматы
362,Marketing Specialist,,Опыт 3-6 лет,ТОО Samsung Electronics Central Eurasia LLP.,Алматы
363,Маркетинг-Менеджер по рецептурным и безрецептурным препаратам,,Опыт 3-6 лет,ТОО KRKA Казахстан,Алматы
364,MIB Trainee in Marketing Team,,Без опыта,ТОО JTI Kazakhstan,Алматы
365,"Менеджер по рекламе / Media buyer (Google, Yandex)",до 400 000 ₸ на руки,Без опыта,ТОО Еком Маркетинг,Алматы
366,Мобилограф,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ИП АМАНЖОЛ,Алматы
367,Мобилограф,,Опыт 1-3 года,ТОО Сейф-ломбард,Алматы
368,Мобилограф - SMM специалист - маркетолог (ниша: автотюнинг),150 000 – 800 000 ₸ на руки,Опыт 1-3 года,ИП Racehub,Алматы
369,Руководитель отдела внедрения/Project manager,600 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ТОО Recrutoman,Астана
370,"Стажер IT Sales & CRM-Marketing Manager в IT Startup ""Резиденты Astana Hub""",до 105 000 ₽ на руки,Без опыта,ООО ИнтеллектДиалог,Алматы
371,SММ-специалист,75 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Майжакканов С. «Selfish beautty»,Караганда
372,Key Account Manager,,Опыт 1-3 года,Honor,Алматы
373,Менеджер маркетплейсов,от 250 000 ₸ на руки,Опыт 1-3 года,ИП J-pipe,Караганда
374,Региональный менеджер,,Опыт 1-3 года,ТОО Фармация Юниверсал,Алматы
375,HR менеджер,,Опыт 3-6 лет,ТОО Моторная компания Астана-Моторс,Алматы
376,SMM-менеджер Ассистент Маркетолога,250 000 – 500 000 ₸ на руки,Без опыта,ТОО Ari Service,Алматы
377,Менеджер по маркетингу / Marketing manager,,Опыт более 6 лет,ТОО Нестле Фуд Казахстан,Алматы
378,Начальник отдела маркетинга,,Опыт более 6 лет,ТОО Astana Reality Group,Алматы
379,Специалист по маркетингу и рекламе/SMM-менеджер,,Опыт 3-6 лет,ТОО Фирма НКГ,Усть-Каменогорск
380,Junior Brand Manager KFC/ Marketing specialist,,Опыт 1-3 года,ТОО Caspian International Restaurants company,Алматы
381,Специалист по трейд-маркетингу (Trade marketing specialist. Временная позиция),,Опыт 1-3 года,ТОО JTI Kazakhstan,Алматы
382,Stories maker (Атырау),,Опыт 1-3 года,ТОО Детский магазин Uti,Атырау
383,SMM-менеджер / Контент-менеджер,,Опыт 1-3 года,ТОО Фирма НКГ,Усть-Каменогорск
384,Маркетолог Департамент операционного сервиса Priority Banking (ОБ),,Опыт 1-3 года,АО «Freedom Bank Kazakhstan»,Алматы
385,SMM-менеджер,от 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Qazaqstan jihazy,Алматы
386,Product Marketing Manager (ВПЛЮСЕ app),,Опыт 3-6 лет,ТОО RG Brands Kazakhstan,Алматы
387,Менеджер по развитию категории,,Без опыта,ТОО Маревен Фуд Тянь-Шань,Алматы
388,Менеджер по маркетингу и PR,370 000 – 525 000 ₸ до вычета налогов,Без опыта,Фонд Филиал Общественного Фонда Фонд образования Нурсултана Назарбаева в городе Нур-Султан международная школа Мирас,Астана
389,SMM-менеджер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Автоцентр Бахус,Караганда
390,Менеджер по маркетингу B2B,,Опыт 3-6 лет,ТОО АСБИС Казахстан,Алматы
391,Менеджер по рекламе,600 000 – 800 000 ₸ на руки,Опыт 1-3 года,"ТОО Тануки, Японский ресторан",Алматы
392,SMM менеджер (TIK-TOK менеджер),200 000 – 250 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО МИРКУРЫЛЫССЕРВИС,Алматы
393,SMM менеджер в офис,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Academica,Астана
394,Менеджер департамента маркетинга и GR,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО WSE,Астана
395,E-commerce Specialist / Интернет-маркетолог / Performance Specialist,,Опыт 1-3 года,Tefal,Алматы
396,Таргетолог в рекламное агентство оффлайн,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Балым,Астана
397,Sales & Marketing Manager,,Опыт более 6 лет,ТОО TAV KAZAKHSTAN OPERATION SERVICES (ТАВ КАЗАХСТАН ОПЕРЭЙШН СЕРВИСИС),Алматы
398,Специалист Департамента маркетинга,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО Сентрас Капитал,Алматы
399,SMM-специалист с перспективой карьерного роста до маркетолога,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Медцентр Рахат,Астана
400,Digital Marketing & Communications Specialist (fluent English),,Опыт 1-3 года,ТОО KPMG,Астана
401,Product manager (E-commerce),,Опыт 3-6 лет,АО TECHNODOM Operator (Технодом Оператор),Алматы
402,Менеджер по маркетингу / Бренд-менеджер,,Опыт 1-3 года,ОАО Компания Арнест,Алматы
403,Менеджер GR / Помощник маркетолога / Графический дизайнер,,Опыт 1-3 года,ТОО TEHNOPARK KZ,Костанай
404,Digital-менеджер (бренд Pandora),,Опыт 1-3 года,"ТОО Интертоп Центральная Азия ,ТМ (INTERTOP)",Алматы
405,Brand Supervisor,,Опыт 3-6 лет,АО ИП Эфес Казахстан,Алматы
406,Супервайзер отдела супермаркета (заведующий секцией/отделом),,Опыт 3-6 лет,ТОО Жеті Аспан,Астана
407,Полиграфический дизайнер (Бранч менеджер),300 000 – 350 000 ₸ на руки,Опыт 1-3 года,Кондитерский Дом Куликовский,Алматы
408,Lead UX/UI-дизайнер,,Опыт более 6 лет,ЧК BI Development Ltd.,Астана
409,Спецалист отдела полевых исследований,,Опыт 1-3 года,АО ИП Эфес Казахстан,Алматы
410,"Помощник маркетолога в магазин сотовых аксессуаров ""NEO""",200 000 – 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП HOMBRE,Актау
411,Senior PPC-специалист,от 800 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ASTER AUTO,Алматы
412,"Менеджер по маркетингу эстетического оборудования, Алматы",,Опыт 3-6 лет,ТОО BTL Kazakhstan,Алматы
413,Аналитик-менеджер отдела маркетинга,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО West Tyres Company (Вест Тайерс Компани),Алматы
414,Менеджер по работе с клиентами В2В,200 000 – 500 000 ₸ на руки,Без опыта,ООО Айкомплекс,Алматы
415,Stories maker (Астана/ Момышулы),,Опыт 1-3 года,ТОО Детский магазин Uti,Астана
416,Маркетолог (мобилограф/видеограф - монтажер),от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Колледж Әділет,Алматы
417,SMM-менеджер в компанию UMAG,150 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО SMART PROGRAMS,Петропавловск
418,Бренд-менеджер (Bang&Olufsen),,Опыт 3-6 лет,ТОО АСБИС Казахстан,Алматы
419,SMM менеджер по продажам,,Опыт более 6 лет,ИП CreativePRO,Алматы
420,Агент по продаже недвижимости (удалённо),от 235 000 ₽ до вычета налогов,Опыт 1-3 года,ЛАЙТХАУС,Алматы
421,Графический дизайнер,,Опыт 1-3 года,ТОО Verona oro,Шымкент
422,Графический дизайнер,,Опыт 3-6 лет,ТОО Галамат Тех,Алматы
423,Маркетолог Центра Карьеры Международной Школы Экономики (МШЭ) Университета Maqsut Narikbayev Univer,,Опыт 1-3 года,"КазГЮУ, АО",Астана
424,Менеджер по маркетингу в аптечную сеть,,Опыт 1-3 года,ТОО PARACELS,Караганда
425,Графический дизайнер,от 100 000 ₸ на руки,Опыт 1-3 года,ИП Группа Роботек (Шалкарбеков С.Ж.),Астана
426,Digital Strategist / Маркетолог-стратег (Web),,Опыт 1-3 года,Go Ahead,Алматы
427,Stories maker (Караганда),,Опыт 1-3 года,ТОО Детский магазин Uti,Караганда
428,Middle Analyst (Аналитик),,Опыт 1-3 года,ООО Оптимакрос,Астана
429,Junior Analyst (Младший аналитик),,Опыт 1-3 года,ООО Оптимакрос,Астана
430,Trainee in People & Culture Programs Support Team,,Без опыта,ТОО JTI Kazakhstan,Алматы
431,Маркетолог,500 000 – 1 000 000 ₸ на руки,Опыт 1-3 года,ИП Журсынов,Алматы
432,Маркетолог,500 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,"АО Товарная биржа ЕТС (Товарная биржа Евразийская Торговая Система, АО)",Алматы
433,Маркетолог,,Опыт 1-3 года,ТОО Standart Construction Group,Астана
434,SMM-менеджер,до 300 000 ₸ на руки,Опыт 1-3 года,ТОО IT DASS SOLUTIONS,Алматы
435,Маркетолог,300 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП ANA,Астана
436,Маркетолог,,Опыт 1-3 года,ИП НУРХАМИТОВ С.Е.,Алматы
437,Маркетолог,250 000 – 350 000 ₸ на руки,Опыт 1-3 года,ИП Jina Jihaz,Астана
438,Маркетолог,,Опыт 3-6 лет,ТОО ЛПГруп (LPGroup),Алматы
439,Маркетолог,от 100 000 ₸ на руки,Опыт 1-3 года,ИП Алиева Жанар,Алматы
440,SMM-менеджер/маркетолог,,Опыт 1-3 года,ТОО STEPPE FINANCE,Алматы
441,"Бренд-менеджер, Продакт менеджер, Маркетолог",300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО BLESK.KZ,Алматы
442,Маркетолог,500 000 – 600 000 ₸ на руки,Опыт 1-3 года,ТОО PJ Kazakhstan (ПиДжей Казахстан),Алматы
443,Маркетолог,100 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МА-ИС-PR+,Астана
444,Маркетолог в IT,,Опыт 3-6 лет,ТОО BTS Digital,Алматы
445,Менеджер маркетолог,от 220 000 ₸ на руки,Опыт 1-3 года,ТОО ПКФ Атриум,Экибастуз
446,Маркетолог,200 000 – 230 000 ₸ на руки,Опыт 3-6 лет,Алматинский филиал Санкт-Петербургского Гуманитарного университета профсоюзов,Алматы
447,Маркетолог - SMM,300 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО LAYHER,Атырау
448,Маркетолог-продавец в юридическую компанию,150 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Golden Lawyers,Алматы
449,Менеджер по маркетингу и PR,300 000 – 600 000 ₸ на руки,Опыт 1-3 года,ИП Дүрмекбай,Алматы
450,Маркетолог - Аналитик/ Маркетолог маркетплейсов Kaspi Ozon Wildberries / Интернет-маркетолог,300 000 – 700 000 ₸ на руки,Опыт 1-3 года,ИП Балашова А.С,Караганда
451,SMM-менеджер,от 150 000 ₸ на руки,Опыт 1-3 года,ИП ПЕТ МАРКЕТ,Караганда
452,Менеджер по маркетингу и PR,,Опыт 3-6 лет,ТОО Subaru Kazakhstan,Алматы
453,"Менеджер по маркетингу, рекламе и PR",,Опыт 3-6 лет,ТОО Arsuf,Алматы
454,Помощник Таргетолога/Маркетолога +,100 000 – 300 000 ₸ на руки,Без опыта,ИП Rehaz,Алматы
455,Маркетолог,от 400 000 ₸ на руки,Опыт 1-3 года,ТОО Альбатрос ВЭД,Алматы
456,Маркетолог,,Опыт 3-6 лет,ТОО EMINE (ЕМИНЕ),Алматы
457,Маркетолог (Специалист по контекстной рекламе),от 726 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Турков Казахстан,Алматы
458,Маркетолог,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Geometry,Астана
459,Маркетолог,350 000 – 400 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП RONI ATLANT,Астана
460,Маркетолог,180 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО Rifma Media,Актобе
461,Маркетолог,200 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Therma Park,Костанай
462,PPC-специалист (Digital маркетолог),,Опыт 1-3 года,ТОО Orbis Digital,Алматы
463,СММ маркетолог,250 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Sapa Dent EXPO,Астана
464,Маркетолог/SMM Group Head,,Опыт 3-6 лет,ТОО MADMAN (МЭДМЭН),Алматы
465,Маркетолог в магазин,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО AGER 2005,Астана
466,Маркетолог в маркетинговое агентство,400 000 – 500 000 ₸ до вычета налогов,Опыт 1-3 года,ИП WINNERS DIGITAL,Алматы
467,Маркетолог,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,"ТОО Huapu Industrial (HK) CO., LIMITED",Алматы
468,Маркетолог,,Опыт 1-3 года,ТОО Neotec(Неотек),Алматы
469,Маркетолог,500 000 – 1 000 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО ACTIVITY PARK,Астана
470,Маркетолог (автоцентр),от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Автоцентр NORD MMC,Кокшетау
471,CRM-маркетолог,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Mutayev & CO,Астана
472,Маркетолог,от 280 000 ₸ на руки,Опыт 1-3 года,ТОО INBUH.KZ,Алматы
473,Интернет-маркетолог,200 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО ITECH (ИТЕХ),Алматы
474,"Маркетолог, Руководитель отдела маркетинга",от 450 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО STARK Avtodetailing,Астана
475,Интернет-маркетолог,,Опыт 1-3 года,NBCGate s.r.o.,Алматы
476,Контент-маркетолог,250 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ИП Daniel Bayanov Studio,Алматы
477,Маркетолог,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Coffeeday World,Астана
478,Маркетолог,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ИП Qatty Tatty,Алматы
479,Директор по маркетингу,500 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ИП Такишева А.Ж.,Астана
480,Маркетолог,280 000 – 300 000 ₸ на руки,Опыт 1-3 года,АО Университет Туран-Астана,Астана
