ID,Vacancy_name,Salary,Experience,Company_name,Location
529,Главный бухгалтер,от 450 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО Асыл Кокше Зооветснаб,Астана
530,Бухгалтер,до 250 000 ₸ на руки,Опыт 1-3 года,ТОО DIBA GROUP,Астана
531,Бухгалтер по взаиморасчетам с клиентами,,Опыт 1-3 года,ТОО AVIATA.KZ,Алматы
532,Бухгалтер,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Alem Construct,Тараз
533,Бухгалтер по основным средствам и ТМЦ,250 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО ABIS Investments,Алматы
534,Главный бухгалтер,400 000 – 400 000 ₸ на руки,Опыт более 6 лет,ТОО Business Media Central Asia (Бизнес Медиа Централ Азия),Астана
535,Бухгалтер-кассир,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Alatau Clinic,Алматы
536,Бухгалтер,,Опыт 1-3 года,ТОО RG Brands Kazakhstan,Алматы
537,Бухгалтер-оператор,,Опыт 1-3 года,ТОО Prima Distribution,Павлодар
538,Требуется главный бухгалтер,500 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО ЭП ОО КОС,Алматы
539,Бухгалтер,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО АНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),Алматы
540,Главный бухгалтер,,Опыт более 6 лет,ТОО OTAU GROUP,Шымкент
541,Бухгалтер,250 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО JetPay.kz,Алматы
542,Расчетный бухгалтер,150 000 – 180 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Центр красоты и здоровья Айгерим ТОО ЦКиЗ «Айгерим»,Актобе
543,Главный бухгалтер (п. Тюлькубас),от 400 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО KazAgroVision,Шымкент
544,"Бухгалтер по документообороту, импорт, На склад",,Опыт 1-3 года,ТОО Marvel Kazakhstan,Алматы
545,Бухгалтер,до 300 000 ₸ на руки,Опыт 1-3 года,АО «ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,Алматы
546,Бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Engine VIP,Караганда
547,Бухгалтер на первичный учет,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО НПК (научно-производственная компания) Сапа KZ,Алматы
548,Главный бухгалтер в компанию NOMAD Insurance г. Талдыкорган,,Опыт 3-6 лет,АО NOMAD insurance,Талдыкорган
549,Главный бухгалтер,до 292 000 ₸ до вычета налогов,Опыт 1-3 года,АО Алма Телекоммуникейшнс Казахстан (ALMA +),Семей
550,Бухгалтер,,Опыт 1-3 года,ТОО ЭТАЛОН ЛТД,Караганда
551,Бухгалтер,300 000 – 325 000 ₸ на руки,Без опыта,ИП Аполлон,Алматы
552,Бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 3-6 лет,ТОО ZMK Trade,Павлодар
553,"Бухгалтер на первичную документацию, кассу",от 300 $ на руки,Опыт 1-3 года,ООО Компания Нв-Лаб,Алматы
554,Бухгалтер,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Автодом-М,Алматы
555,Бухгалтер ЭСФ,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО UMIT 2017,Караганда
556,Главный бухгалтер,до 500 000 ₸ до вычета налогов,Опыт более 6 лет,ТОО АльянсЭнергоПром,Астана
557,Бухгалтер-ревизор,,Опыт 3-6 лет,ТОО СТОРК-КАЗАХСТАН,Усть-Каменогорск
558,Бухгалтер,400 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Петрофон,Алматы
559,Главный бухгалтер,,Опыт 3-6 лет,ООО Грант,Алматы
560,Бухгалтер,220 000 – 220 000 ₸ на руки,Опыт 1-3 года,ТОО ЭЙКОС,Караганда
561,Бухгалтер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Сынар Групп,Алматы
562,Бухгалтер,,Опыт 1-3 года,АО Нефтяная страховая компания,Астана
563,Бухгалтер-оператор,,Опыт 3-6 лет,ТОО KOREANA,Астана
564,Бухгалтер-кассир,до 200 000 ₸ на руки,Опыт 1-3 года,ТОО Масло-Дел,Алматы
565,Главный бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО УНАГРО,Костанай
566,Бухгалтер,450 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Begemot Almaty,Алматы
567,Бухгалтер - универсал,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО НПК (научно-производственная компания) Сапа KZ,Алматы
568,Бухгалтер,,Опыт 3-6 лет,ТОО Ronesans Infra Construction (Ронесанс Инфра Констракшн),Кокшетау
569,Ведущий бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО НПК (научно-производственная компания) Сапа KZ,Алматы
570,Бухгалтер,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО КаспиМунайКапитал,Уральск
571,Бухгалтер,350 000 – 385 000 ₸ на руки,Опыт 1-3 года,ТОО Торговый дом Азия-М,Астана
572,Бухгалтер-кассир,150 000 – 200 000 ₸ на руки,Опыт 1-3 года,ПК Билал,Шымкент
573,Бухгалтер-стажер,,Без опыта,ТОО Просто Аутсорсинг Алматы,Алматы
574,Бухгалтер,от 180 000 ₸ на руки,Опыт 3-6 лет,ТОО ТЕХНОСЕРВИС ГРУП,Атырау
575,Бухгалтер,до 750 000 ₸ на руки,Опыт 3-6 лет,ИП Ахметов Парвиз,Алматы
576,Бухгалтер-калькулятор,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО Дворец Бракосочетания,Усть-Каменогорск
577,Бухгалтер на ведение бухгалтерского учета,400 000 – 400 000 ₸ на руки,Опыт 1-3 года,ТОО LANZHOU CONTROL,Алматы
578,Помощник бухглатера,100 000 – 100 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Abylai and Co,Астана
579,Бухгалтер в одном лице,350 000 – 550 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО BELLAS,Шымкент
580,Бухгалтер,от 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО SATELCO,Алматы
581,Бухгалтер,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО KOMPAS,Алматы
582,Бухгалтер (реализация),до 380 000 ₸ до вычета налогов,Опыт 1-3 года,ЧК BI Development Ltd.,Астана
583,Начинающий бухгалтер,от 180 000 ₸ до вычета налогов,Без опыта,ТОО Samruk Tekstil,Караганда
584,Бухгалтер на первичную документацию,от 380 000 ₸ на руки,Опыт 1-3 года,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
585,Бухгалтер,до 200 000 ₸ на руки,Опыт 1-3 года,ТОО Atyrau-Avtopark,Атырау
586,Бухгалтер,до 180 000 ₸ на руки,Опыт 1-3 года,ТОО УНАГРО,Костанай
587,Бухгалтер,270 000 – 500 000 ₸ на руки,Опыт 1-3 года,ТОО Dostar coffee,Астана
588,Бухгалтер,,Опыт 1-3 года,Частное учреждение Ренеко-Казахстан,Шымкент
589,Бухгалтер,от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Компания ТрансСтройСнаб,Алматы
590,Бухгалтер,220 000 – 220 000 ₸ на руки,Опыт 3-6 лет,ТОО Алтын Алма,Кызылорда
591,Главный бухгалтер,от 200 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Нағыз бетон Ақтөбе,Актобе
592,Бухгалтер,360 000 – 360 000 ₸ на руки,Опыт 1-3 года,ТОО RG Brands Kazakhstan,Алматы
593,Помощник бухгалтера,до 190 000 ₸ на руки,Без опыта,"ТОО “QSR” ,ТМ BURGER KING",Алматы
594,Материальный бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП Крестьянское хозяйство OTBASY,Атырау
595,Ассистент бухгалтера,от 84 000 ₸ на руки,Без опыта,ТОО Фармаком,Алматы
596,Бухгалтер,300 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО SUCCESS.KZ,Алматы
597,Главный бухгалтер,260 000 – 260 000 ₸ на руки,Опыт 3-6 лет,АО Алма Телекоммуникейшнс Казахстан (ALMA +),Шымкент
598,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Lemonadoff Food,Алматы
599,Бухгалтер,до 350 000 ₸ на руки,Опыт 1-3 года,ООО Нордспецкомплект,Алматы
600,Бухгалтер,от 285 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Гелиос,Алматы
601,Бухгалтер,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО СтройКом-ПВ,Павлодар
602,Бухгалтер,350 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ИП PROFIL-DOORS.KZ,Алматы
603,Бухгалтер,260 000 – 260 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Гелиос,Павлодар
604,Бухгалтер,,Опыт 1-3 года,ТОО RL SOLUTIONS,Алматы
605,Бухгалтер по реализации,от 300 000 ₸ на руки,Опыт 3-6 лет,ИП Крестьянское хозяйство OTBASY,Атырау
606,Бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ИП Баяхметов Н.Ж.,Семей
607,Бухгалтер,до 280 000 ₸ на руки,Опыт 3-6 лет,АО Aitas KZ,Усть-Каменогорск
608,Бухгалтер,200 000 – 200 000 ₸ на руки,Опыт 3-6 лет,ТОО CDEK-NK,Петропавловск
609,Бухгалтер,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ИП BUH_HELP_PVL,Павлодар
610,Помошник бухгалтера,220 000 – 230 000 ₸ на руки,Опыт 1-3 года,ИП Махметова,Алматы
611,Бухгалтер,до 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Айт Хаузинг Комплекс,Алматы
612,Бухгалтер,370 000 – 370 000 ₸ на руки,Опыт 3-6 лет,ТОО PMG NT,Астана
613,Бухгалтер,267 000 – 267 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ПетроМашЗавод,Петропавловск
614,Бухгалтер,от 320 000 ₸ на руки,Опыт более 6 лет,ТОО Фирма Жилой фонд,Караганда
615,Бухгалтер на первичную документацию,250 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Цветочник,Алматы
616,Аудитор-бухгалтер,,Опыт более 6 лет,ТОО Opt Building Group,Астана
617,Бухгалтер на первичную документацию,200 000 – 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО KAZ MUNAI CORPORATION (КАЗ МУНАЙ КОРПОРАЦИЯ),Кызылорда
618,Бухгалтер,300 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО МИР,Алматы
619,Материальный бухгалтер,,Опыт 1-3 года,"BI.ZONE Финансы, юридическая поддержка и HR",Астана
620,Бухгалтер-операционист,350 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
621,Бухгалтер на первичную документацию,,Без опыта,ТОО BEST MILL,Караганда
622,Бухгалтер на первичную документацию,,Опыт 1-3 года,ТОО MultiBRAND COMPANY (Avatariya),Тараз
623,Бухгалтер,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО PRIME TRADE MK,Павлодар
624,Бухгалтер,350 000 – 350 000 ₸ на руки,Опыт 1-3 года,ТОО Elite Business Group,Алматы
625,Бухгалтер,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО В2В Сервис,Астана
626,Бухгалтер,от 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Be Turbo,Алматы
627,Бухгалтер,до 400 000 ₸ на руки,Опыт 1-3 года,ТОО Mercury Properties,Алматы
628,Бухгалтер,от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Казкад,Петропавловск
629,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО Qazaq Concrete,Астана
630,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО SMLAB,Алматы
631,Бухгалтер-кассир,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Gotour,Алматы
632,Бухгалтер,,Опыт 1-3 года,ТОО Фармация Юниверсал,Алматы
633,Бухгалтер,до 310 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ГОСКонтакт,Усть-Каменогорск
634,Бухгалтер,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО BIG CITY MARKET,Алматы
635,Бухгалтер,,Без опыта,ИП Дубровина М.Ю. (Элита вкуса),Караганда
636,Бухгалтер-кассир,,Опыт 3-6 лет,ИП INKOR-URALSK,Уральск
637,Бухгалтер,300 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО ПРАЙМЕКС НС,Астана
638,Бухгалтер,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Элитстрой Алматы,Алматы
639,Бухгалтер операционист,от 380 000 ₸ на руки,Опыт 3-6 лет,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
640,Бухгалтер,до 200 000 ₸ до вычета налогов,Без опыта,"Евразийский банк, АО",Алматы
641,Бухгалтер,от 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО KSP Steel,Павлодар
642,Заместитель бухгалтера,350 000 – 400 000 ₸ до вычета налогов,Опыт 1-3 года,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
643,Бухгалтер в одном лице,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО КЛАССИК АРА,Астана
644,Бухгалтер (материальный),от 298 000 ₸ до вычета налогов,Опыт 3-6 лет,"Назарбаев интеллектуальные школы, Автономная организация образования",Атырау
645,Бухгалтер-операционист.,от 350 000 ₸ до вычета налогов,Опыт 1-3 года,ИП HR Компания «CHANGE» (ИП Куприянова),Алматы
646,Бухгалтер,180 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Стелл,Семей
647,Бухгалтер,от 240 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ТМ A-store (ТОО АлмаСтор),Усть-Каменогорск
648,Бухгалтер,300 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО MDK - BUILD,Караганда
649,Бухгалтер,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,АО Группа компаний Аллюр,Алматы
650,Бухгалтер,,Опыт 3-6 лет,ТОО FIRCaspian,Актобе
651,Бухгалтер,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО фирма Айгерим,Павлодар
652,Бухгалтер в отдел комплексного сопровождения,,Опыт 1-3 года,ИП Центр обслуживания бизнеса Актив (ИП Тодорова М.А.),Алматы
653,Бухгалтер,300 000 – 350 000 ₸ на руки,Опыт более 6 лет,ТОО NAS Сompany,Алматы
654,Бухгалтер,300 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО KazElectroSnab,Алматы
655,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,АО Усть-Каменогорский арматурный завод,Усть-Каменогорск
656,Бухгалтер,от 280 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ASTANA VISION,Астана
657,Бухгалтер,350 000 – 350 000 ₸ на руки,Опыт 3-6 лет,ТОО AGMC,Алматы
658,Бухгалтер,от 280 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Астра-Лoмбард,Алматы
659,Бухгалтер материального стола,от 280 000 ₸ до вычета налогов,Без опыта,ТОО Азия Креатив,Караганда
660,Бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,КХ Мар-Эль,Уральск
661,Бухгалтер,от 350 000 ₸ на руки,Опыт 3-6 лет,ИП J-pipe,Караганда
662,Бухгалтер в единственном лице,600 000 – 600 000 ₸ на руки,Опыт 3-6 лет,ТОО Soul Project (Соул Проджект),Алматы
663,Бухгалтер,250 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО Rokos Logistics,Актобе
664,Бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО АВКС Инжиниринг,Алматы
665,Бухгалтер,от 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО CENTER FOR ENERGY AND ENVIRONMENTAL RESEARCH (CEER),Астана
666,Бухгалтер,,Без опыта,ТОО Аромика Трейд (ТД West),Костанай
667,Бухгалтер на первичную документацию,от 220 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ARCADA,Караганда
668,Бухгалтер,,Опыт 1-3 года,ТОО Асыл Ет (ТОО Asyl Meat),Алматы
669,Бухгалтер в аптеку (помощник бухгалтера),210 000 – 225 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DAFAS,Караганда
670,Бухгалтер оператор,227 500 – 250 000 ₽ до вычета налогов,Без опыта,ТОО Людмила-KZ TM Аян,Караганда
671,Бухгалтер-кассир,310 000 – 390 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Электрокомплект-1,Шымкент
672,Бухгалтер,,Опыт 1-3 года,ТОО Фармаком,Шымкент
673,Бухгалтер,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО BASTAU BUILD GROUP,Астана
674,Бухгалтер,до 250 000 ₸ на руки,Опыт 3-6 лет,ИП VERITA,Шымкент
675,Бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО ALCOMARKET.KZ (АЛКОМАРКЕТ.КЗ),Алматы
676,Бухгалтер,от 180 000 ₸ на руки,Опыт 1-3 года,ТОО Marco,Атырау
677,Бухгалтер-универсал,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Rakhat-Stroy (Рахат-Строй),Атырау
678,Бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Гроссбух Консалтинг,Актобе
679,Бухгалтер,,Опыт 1-3 года,ТОО Пивное подворье,Уральск
680,Бухгалтер,,Опыт 3-6 лет,ТОО Кызылту,Степногорск
681,Бухгалтер,300 000 – 350 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Vivid Auto Kazakhstan,Алматы
682,Бухгалтер,от 250 000 ₸ на руки,Опыт 3-6 лет,ТОО Источник,Актобе
683,Бухгалтер,,Опыт 3-6 лет,ТОО OneVision,Алматы
684,Бухгалтер-кассир,от 300 000 ₸ на руки,Опыт 1-3 года,ТОО Poedem 13,Алматы
685,Бухгалтер (по материальному учету),от 250 000 ₸ до вычета налогов,Опыт 1-3 года,ИП Рекламно-производственная компания Семей Коркем,Семей
686,Помощник бухгалтера,от 280 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ДСП Trade,Алматы
687,Бухгалтер на первичную документацию,,Опыт 1-3 года,ТОО Крафт,Семей
688,Бухгалтер,,Опыт 3-6 лет,ТОО Skill Hub,Алматы
689,Бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ИП Zaura,Шымкент
690,Бухгалтер ведущий,от 350 000 ₸ на руки,Опыт 3-6 лет,ТОО PHARMIX,Алматы
691,Бухгалтер,от 420 ₸ до вычета налогов,Опыт 1-3 года,ТОО TAUDI,Караганда
692,Бухгалтер,,Опыт 1-3 года,BI GLOBAL,Алматы
693,Бухгалтер,,Опыт 3-6 лет,ТОО ZERDELI INTERNATIONAL SCHOOL SHYMKENT,Шымкент
694,Бухгалтер,250 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО Industrial Market Resource,Степногорск
695,Помощник бухгалтера,170 000 – 180 000 ₸ на руки,Опыт 3-6 лет,ИП Плешков Д.,Тараз
696,Бухгалтер,300 000 – 350 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Kazglobalsolution,Атырау
697,Бухгалтер - кассир (оптовый склад),от 200 000 ₸ на руки,Опыт 1-3 года,ТОО Art Flowers,Уральск
698,Бухгалтер,350 000 – 400 000 ₸ на руки,Опыт 3-6 лет,ТОО СанЭпидемСервис,Алматы
699,Бухгалтер,от 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Millhouse Capital KZ,Караганда
700,Бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО DALA SK UNIVERSITY,Семей
701,Бухгалтер,до 280 000 ₸ на руки,Опыт 1-3 года,ТОО Сания LTD,Караганда
702,Бухгалтер,250 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП ГЕОНА.KAZ,Уральск
703,Бухгалтер,до 350 000 ₸ до вычета налогов,Опыт 3-6 лет,КГП на ПХВ «Алматы паркинг» Управления городской мобильности города Алматы,Алматы
704,Бухгалтер,от 300 000 ₸ на руки,Опыт 1-3 года,Forte Holding GmbH,Алматы
705,Бухгалтер,,Опыт 1-3 года,Университет дружбы народов имени академика А.Куатбекова,Шымкент
706,Помощник ревизора-Бухгалтер материального стола,221 000 – 221 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Сауда Дистрибьюшн,Уральск
707,Бухгалтер на первичную документацию,от 242 000 ₸ на руки,Опыт 1-3 года,ТОО ГАЗПРОМНЕФТЬ-КАЗАХСТАН ОПЕРАЦИОННАЯ КОМПАНИЯ,Астана
708,Старший бухгалтер,,Опыт 1-3 года,ТОО Rich Aroma,Алматы
709,Бухгалтер,до 200 000 ₸ на руки,Опыт 1-3 года,ТОО Западный Транзит,Уральск
710,Помощник главного бухгалтера,от 120 000 ₸ на руки,Без опыта,ТОО АКА-Инвест,Уральск
711,Бухгалтер,,Опыт 1-3 года,"Ресурс, ГАП",Алматы
712,Бухгалтер,до 270 000 ₸ на руки,Опыт 1-3 года,ТОО Логико,Алматы
713,Бухгалтер по реализации,от 180 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО ТФ Новруз Трейд,Тараз
714,Бухгалтер,,Опыт 3-6 лет,ТОО Вираж Сервис Казахстан,Шымкент
715,Помощник бухгалтера,до 182 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Управляющая компания СИСТЕМА,Караганда
716,Бухгалтер по реализации,280 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Ти Ти Джи,Алматы
717,Главный бухгалтер,250 000 – 500 000 ₸ до вычета налогов,Опыт 3-6 лет,ИП Тансикбаев А,Тараз
718,Бухгалтер,от 200 000 ₸ на руки,Опыт 1-3 года,ИП Гайсин Р.В.,Уральск
719,Бухгалтер,,Опыт более 6 лет,ТОО Timerlan-2011,Караганда
720,Бухгалтер,,Опыт 1-3 года,ТОО АК-СУ КОРПОРАЦИЯСЫ,Шымкент
721,Бухгалтер,200 000 – 250 000 ₸ на руки,Опыт 1-3 года,ТОО AETS / Атырауэнерготехсервис,Атырау
722,Бухгалтер,110 000 – 160 000 ₸ до вычета налогов,Опыт 1-3 года,КГУ Акмолинская областная база специального медицинского снабжения управления здравоохранения Акмолинской области,Кокшетау
723,Главный бухгалтер,350 000 – 450 000 ₸ на руки,Опыт 3-6 лет,ТОО SULTAN-INTERIOR,Астана
724,Бухгалтер,,Опыт более 6 лет,ТОО Ильичевка Астык,Кокшетау
725,Бухгалтер,от 250 000 ₸ на руки,Опыт 1-3 года,ИП ЕРЕЖЕПОВА К К,Астана
726,Бухгалтер,250 000 – 300 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО БухПартнер,Актобе
727,Бухгалтер,200 000 – 200 000 ₸ на руки,Опыт 3-6 лет,ТОО One expert,Астана
728,Помощник бухгалтера,100 000 – 150 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО CCH,Торетам
729,Бухгалтер,от 190 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО Злак Плюс м,Рудный
730,Бухгалтер,170 000 – 170 001 ₸ до вычета налогов,Опыт 1-3 года,ТОО ЖБИ-1 ПВ,Павлодар
731,Бухгалтер,170 000 – 170 000 ₸ до вычета налогов,Опыт 1-3 года,АО МИКРОФИНАНСОВАЯ ОРГАНИЗАЦИЯ БЕРЕКЕ,Семей
732,Бухгалтер,от 263 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО DAEWOO BUS KAZAKHSTAN (ДЭУ БАС КАЗАХСТАН),Семей
733,Бухгалтер на инвентаризацию,50 000 – 50 000 ₸ на руки,Опыт 1-3 года,ИП Capital Account Plus,Алматы
734,Бухгалтер,290 000 – 310 000 ₸ до вычета налогов,Опыт 1-3 года,ТОО МИБЕКО,Костанай
735,Заместитель главного бухгалтера,650 000 – 650 000 ₸ на руки,Опыт 3-6 лет,ТОО KRASKA.KZ,Алматы
736,Главный бухгалтер,1 000 000 – 1 000 000 ₸ на руки,Опыт 3-6 лет,ТОО Центр Правильного Сна,Алматы
737,Finance Manager / Финансовый менеджер,,Опыт 3-6 лет,ТОО Sheraton Astana Hotel,Астана
738,Специалист отдела закупок,от 420 000 ₸ на руки,Опыт 1-3 года,ТОО Autodoc Group (Автодок Казахстан),Алматы
739,Кассир в бар Paradox,от 180 000 ₸ на руки,Опыт 3-6 лет,ТОО TAKE EAT EASY GROUP,Астана
740,Инженер ОВ и ВК,,Опыт 1-3 года,ТОО Hidaya Corporation,Алматы
741,Офис-менеджер,от 200 000 ₸ на руки,Опыт 1-3 года,ИП Modify.kz,Караганда
742,Ассистент руководителя отдела импортных закупок и логистики,от 300 000 ₸ на руки,Без опыта,"INTELLPACK, компания",Алматы
743,Бухгалтер-кассир,,Опыт 1-3 года,АО NOMAD insurance,Алматы
744,Бухгалтер-товаровед,от 400 000 ₸ на руки,Опыт 3-6 лет,ИП Интерсклад,Алматы
745,Бухгалтер-кассир,300 000 – 300 000 ₸ на руки,Опыт 1-3 года,"АО CASPIAN beverage holding, АО",Алматы
746,Бухгалтер,,Опыт 1-3 года,ТОО Food Solutions KZ,Алматы
747,Бухгалтер в единственном числе,,Опыт 3-6 лет,ТОО Ана Жер Курылыс,Алматы
748,Младший бухгалтер,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО НПК (научно-производственная компания) Сапа KZ,Алматы
749,Бухгалтер оператор,250 000 – 270 000 ₸ на руки,Опыт 1-3 года,ТОО Никос и Л,Караганда
750,Заместитель главного бухгалтера,,Опыт более 6 лет,ТОО Tranco Industrial Railways Transportation,Караганда
751,Помощник бухгалтера,,Опыт 3-6 лет,ТОО Elite Business Group,Алматы
752,Бухгалтер-материалист на производство,250 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Karadel Mechanics,Караганда
753,Бухгалтер-кассир,200 000 – 200 000 ₸ на руки,Опыт 1-3 года,ТОО ГЕНЕЗИС ГУРМЭ,Астана
754,Бухгалтер-кассир,200 000 – 300 000 ₸ до вычета налогов,Опыт 3-6 лет,ТОО KAZ GLOBAL GROUP,Шымкент
755,Бухгалтер-кассир,300 000 – 300 000 ₸ на руки,Опыт 3-6 лет,ТОО Millennium Astana,Шымкент
756,Бухгалтер-кассир,от 250 000 ₸ на руки,Опыт 1-3 года,ТОО ИНОСТРАННОЕ ПРЕДПРИЯТИЕ КОМПАНИЯ МАОЛИН,Алматы
757,Бухгалтер,,Опыт 1-3 года,АО Р-Фарм,Алматы
758,Бухгалтер - Оператор 1С,200 000 – 300 000 ₸ на руки,Опыт 1-3 года,ТОО Автосеть,Алматы
759,Главный бухгалтер,от 470 000 ₸ на руки,Опыт 3-6 лет,ТОО ТОРГСЕРВИС КЗ-3,Павлодар
760,Бухгалтер - консультант 1С,от 350 000 ₸ на руки,Опыт 1-3 года,ТОО ВЦ Интеграция,Алматы
761,Заместитель главного бухгалтера,452 808 – 452 808 ₸ до вычета налогов,Опыт 3-6 лет,ТОО Шатыр,Астана
762,Заместитель главного бухгалтера,150 000 – 200 000 ₸ на руки,Опыт более 6 лет,ТОО GOLDEN GRAIN,Шымкент
763,Ведущий бухгалтер,350 000 – 500 000 ₸ на руки,Опыт 3-6 лет,ТОО Алып-2008,Караганда
764,Главный бухгалтер филиала в единственном лице,,Опыт 3-6 лет,ООО Салон Атмосфера,Алматы
